t,T1,Q1
3402.7008526325226,56.99,0.0
3403.7008905410767,56.7,0.0
3404.7008934020996,56.67,0.0
3405.701560497284,56.35,0.0
3406.7025606632233,56.35,0.0
3407.7035591602325,56.03,0.0
3408.704268693924,55.96,0.0
3409.704269886017,55.7,0.0
3410.7052607536316,55.67,0.0
3411.7052676677704,55.38,0.0
3412.7052705287933,55.38,0.0
3413.7062294483185,55.06,0.0
3414.706269264221,54.87,0.0
3415.707267999649,54.74,0.0
3416.7082295417786,54.48,0.0
3417.7082681655884,54.41,0.0
3418.7092328071594,54.38,0.0
3419.710268497467,54.09,0.0
3420.710951089859,54.09,0.0
3421.7117733955383,53.77,0.0
3422.7117831707,53.77,0.0
3423.7127435207367,53.45,0.0
3424.7127816677094,53.45,0.0
3425.7137434482574,53.13,0.0
3426.7137439250946,53.13,0.0
3427.7147409915924,52.87,0.0
3428.7147834300995,52.8,0.0
3429.715743303299,52.58,0.0
3430.715858221054,52.48,0.0
3431.7168505191803,52.32,0.0
3432.7178490161896,52.16,0.0
3433.7186980247498,51.96,0.0
3434.7186999320984,51.84,0.0
3435.718700170517,51.77,0.0
3436.71870136261,51.51,0.0
3437.719742298126,51.45,0.0
3438.7207374572754,51.19,0.0
3439.7217156887054,51.13,0.0
3440.721739053726,50.87,0.0
3441.72198343277,50.74,0.0
3442.722982645035,50.55,0.0
3443.723981618881,50.55,0.0
3444.7246327400208,50.22,0.0
3445.7246334552765,50.22,0.0
3446.7256319522858,49.9,0.0
3447.7256348133087,49.9,0.0
3448.7266376018524,49.58,0.0
3449.7276351451874,49.42,0.0
3450.7285947799683,49.26,0.0
3451.7285947799683,49.23,0.0
3452.7286248207092,48.94,0.0
3453.729593515396,48.94,0.0
3454.7305920124054,48.61,0.0
3455.730595111847,48.61,0.0
3456.730634212494,48.29,0.0
3457.731595516205,48.26,0.0
3458.732531785965,47.97,0.0
3459.7334909439087,47.97,0.0
3460.7335300445557,47.65,0.0
3461.734492301941,47.65,0.0
3462.735474586487,47.39,0.0
3463.7355098724365,47.32,0.0
3464.736471891403,47.26,0.0
3465.7368755340576,47.0,0.0
3466.73735165596,47.0,0.0
3467.7379150390625,46.71,0.0
3468.737926721573,46.68,0.0
3469.737962961197,46.68,0.0
3470.7388825416565,46.36,0.0
3471.738956451416,46.36,0.0
3472.7395355701447,46.36,0.0
3473.7404901981354,46.04,0.0
3474.7405326366425,46.04,0.0
3475.740545272827,45.71,0.0
3476.740547180176,45.71,0.0
3477.7415454387665,45.39,0.0
3478.742516517639,45.39,0.0
3479.7428777217865,45.29,0.0
3480.7428789138794,45.07,0.0
3481.743554353714,45.07,0.0
3482.744516134262,44.75,0.0
3483.744554042816,44.75,0.0
3484.744559288025,44.58,0.0
3485.745557785034,44.42,0.0
3486.7465131282806,44.39,0.0
3487.7465488910675,44.1,0.0
3488.7465846538544,44.1,0.0
3489.747568845749,43.97,0.0
3490.7476103305817,43.78,0.0
3491.7486202716827,43.78,0.0
3492.7496156692505,43.65,0.0
3493.750351667404,43.46,0.0
3494.750390291214,43.46,0.0
3495.750869989395,43.2,0.0
3496.7518680095673,43.13,0.0
3497.751877784729,43.13,0.0
3498.7528614997864,43.07,0.0
3499.75337266922,42.81,0.0
3500.754311323166,42.81,0.0
3501.754349708557,42.78,0.0
3502.7543523311615,42.49,0.0
3503.755359172821,42.49,0.0
3504.755648136139,42.43,0.0
3505.756608247757,42.17,0.0
3506.756610393524,42.17,0.0
3507.7574837207794,42.07,0.0
3508.7584829330444,41.85,0.0
3509.7584829330444,41.85,0.0
3510.759482383728,41.62,0.0
3511.759492635727,41.52,0.0
3512.759533405304,41.52,0.0
3513.760532617569,41.43,0.0
3514.7615344524384,41.2,0.0
3515.7625317573547,41.2,0.0
3516.7625341415405,41.17,0.0
3517.763492822647,40.88,0.0
3518.7635328769684,40.88,0.0
3519.7635350227356,40.88,0.0
3520.7645325660706,40.62,0.0
3521.76553440094,40.56,0.0
3522.766492843628,40.56,0.0
3523.766526222229,40.56,0.0
3524.7674927711487,40.23,0.0
3525.7675335407257,40.23,0.0
3526.7675364017487,40.23,0.0
3527.767551422119,40.2,0.0
3528.768500328064,39.91,0.0
3529.7685046195984,39.91,0.0
3530.769463777542,39.91,0.0
3531.769506216049,39.72,0.0
3532.7705075740814,39.59,0.0
3533.771507024765,39.59,0.0
3534.772469997406,39.59,0.0
3535.7725048065186,39.27,0.0
3536.7725081443787,39.27,0.0
3537.7735075950623,39.27,0.0
3538.7735075950623,39.24,0.0
3539.773948431015,38.95,0.0
3540.7749078273773,38.95,0.0
3541.7749483585358,38.95,0.0
3542.7749540805817,38.95,0.0
3543.775304079056,38.72,0.0
3544.7762649059296,38.62,0.0
3545.7763283252716,38.62,0.0
3546.7773022651672,38.62,0.0
3547.777344942093,38.62,0.0
3548.777355194092,38.33,0.0
3549.7783126831055,38.3,0.0
3550.778354883194,38.3,0.0
3551.778356075287,38.3,0.0
3552.7793147563934,38.3,0.0
3553.779356479645,37.98,0.0
3554.7803525924683,37.98,0.0
3555.7813119888306,37.98,0.0
3556.7822725772858,37.95,0.0
3557.782312631607,37.66,0.0
3558.78334236145,37.66,0.0
3559.784340620041,37.66,0.0
3560.7853314876556,37.62,0.0
3561.786297082901,37.46,0.0
3562.786299228668,37.33,0.0
3563.786299467087,37.33,0.0
3564.786299467087,37.33,0.0
3565.787111759186,37.33,0.0
3566.7871136665344,37.11,0.0
3567.7881577014923,37.01,0.0
3568.7882177829742,37.01,0.0
3569.7892158031464,37.01,0.0
3570.7901768684387,37.01,0.0
3571.7906024456024,36.85,0.0
3572.7916009426117,36.69,0.0
3573.792197704315,36.69,0.0
3574.7931582927704,36.69,0.0
3575.7931938171387,36.66,0.0
3576.793201446533,36.4,0.0
3577.7942187786102,36.37,0.0
3578.794368505478,36.37,0.0
3579.7953686714172,36.37,0.0
3580.796362400055,36.37,0.0
3581.797324180603,36.33,0.0
3582.797327041626,36.08,0.0
3583.798324108124,36.04,0.0
3584.798326730728,36.04,0.0
3585.7983651161194,36.04,0.0
3586.799325942993,36.04,0.0
3587.7993659973145,35.98,0.0
3588.799370288849,35.72,0.0
3589.800325870514,35.72,0.0
3590.800364971161,35.72,0.0
3591.800366163254,35.72,0.0
3592.800366163254,35.53,0.0
3593.800366640091,35.4,0.0
3594.800368309021,35.4,0.0
3595.8013677597046,35.4,0.0
3596.8023674488068,35.37,0.0
3597.803202390671,35.08,0.0
3598.8032035827637,35.08,0.0
3599.8032038211823,35.08,0.0
3600.803871154785,35.08,0.0
